Number,Wins,Losses,Draws,Simulations,White Time,Black Time,Fen,Gap (Win / (Win + Lose))
1,43,1,9956,10000,20,15,8/8/8/5k2/7K/8/7P/5n2 w - - 1 128, 1/2-1/2
